service_date,day_type,bus,rail_boardings,total_rides,components_sum,difference,difference_pct_of_total,year,month,month_name,quarter,day_of_week,day_type_label,bus_share,rail_share
2023-11-12,U,294251,195035,489286,489286,0,0.0,2023,11,November,Q4,Sunday,Sunday/Holiday,0.6013885539336912,0.3986114460663089
2023-11-13,W,558320,370511,928831,928831,0,0.0,2023,11,November,Q4,Monday,Weekday,0.6010996618329922,0.39890033816700776
2023-11-14,W,581009,424128,1005137,1005137,0,0.0,2023,11,November,Q4,Tuesday,Weekday,0.5780396105207549,0.42196038947924513
2023-11-15,W,587609,422609,1010218,1010218,0,0.0,2023,11,November,Q4,Wednesday,Weekday,0.5816655414969838,0.4183344585030162
2023-11-16,W,580758,415406,996164,996164,0,0.0,2023,11,November,Q4,Thursday,Weekday,0.58299436638947,0.41700563361053
2023-11-17,W,544624,418827,963451,963451,0,0.0,2023,11,November,Q4,Friday,Weekday,0.5652845863463736,0.43471541365362637
2023-11-18,A,348044,315864,663908,663908,0,0.0,2023,11,November,Q4,Saturday,Saturday,0.5242352856118618,0.4757647143881381
2023-11-19,U,278346,201431,479777,479777,0,0.0,2023,11,November,Q4,Sunday,Sunday/Holiday,0.5801570312874523,0.4198429687125477
2023-11-20,W,472022,334103,806125,806125,0,0.0,2023,11,November,Q4,Monday,Weekday,0.5855444254923244,0.4144555745076756
2023-11-21,W,465329,339605,804934,804934,0,0.0,2023,11,November,Q4,Tuesday,Weekday,0.5780958438828525,0.4219041561171475
2023-11-22,W,443954,298121,742075,742075,0,0.0,2023,11,November,Q4,Wednesday,Weekday,0.5982602836640502,0.40173971633594985
2023-11-23,U,187931,128326,316257,316257,0,0.0,2023,11,November,Q4,Thursday,Sunday/Holiday,0.5942350683146934,0.4057649316853066
2023-11-24,W,323157,227199,550356,550356,0,0.0,2023,11,November,Q4,Friday,Weekday,0.5871781174367137,0.41282188256328634
2023-11-25,A,310164,213175,523339,523339,0,0.0,2023,11,November,Q4,Saturday,Saturday,0.5926636463172055,0.4073363536827945
2023-11-26,U,219912,160320,380232,380232,0,0.0,2023,11,November,Q4,Sunday,Sunday/Holiday,0.5783626838351322,0.42163731616486777
2023-11-27,W,505729,325992,831721,831721,0,0.0,2023,11,November,Q4,Monday,Weekday,0.6080512575731525,0.39194874242684746
2023-11-28,W,522935,368618,891553,891553,0,0.0,2023,11,November,Q4,Tuesday,Weekday,0.5865439295252217,0.4134560704747783
2023-11-29,W,553418,387126,940544,940544,0,0.0,2023,11,November,Q4,Wednesday,Weekday,0.5884020311649428,0.41159796883505717
2023-11-30,W,559855,396342,956197,956197,0,0.0,2023,11,November,Q4,Thursday,Weekday,0.5855017323835988,0.41449826761640124
2023-12-01,W,513523,339748,853271,853271,0,0.0,2023,12,December,Q4,Friday,Weekday,0.6018287273328169,0.3981712726671831
2023-12-02,A,358919,260456,619375,619375,0,0.0,2023,12,December,Q4,Saturday,Saturday,0.5794857719475277,0.42051422805247224
2023-12-03,U,268845,172945,441790,441790,0,0.0,2023,12,December,Q4,Sunday,Sunday/Holiday,0.6085357296453066,0.3914642703546934
2023-12-04,W,537917,337666,875583,875583,0,0.0,2023,12,December,Q4,Monday,Weekday,0.6143529511194256,0.38564704888057444
2023-12-05,W,556584,384481,941065,941065,0,0.0,2023,12,December,Q4,Tuesday,Weekday,0.5914405487399914,0.4085594512600086
2023-12-06,W,572732,389802,962534,962534,0,0.0,2023,12,December,Q4,Wednesday,Weekday,0.5950252146937147,0.4049747853062853
2023-12-07,W,580504,404303,984807,984807,0,0.0,2023,12,December,Q4,Thursday,Weekday,0.5894596606238582,0.4105403393761417
2023-12-08,W,561665,372605,934270,934270,0,0.0,2023,12,December,Q4,Friday,Weekday,0.601180600896957,0.39881939910304304
2023-12-09,A,369433,283097,652530,652530,0,0.0,2023,12,December,Q4,Saturday,Saturday,0.5661548128055415,0.43384518719445847
2023-12-10,U,264202,196318,460520,460520,0,0.0,2023,12,December,Q4,Sunday,Sunday/Holiday,0.573703639364197,0.426296360635803
2023-12-11,W,517482,326238,843720,843720,0,0.0,2023,12,December,Q4,Monday,Weekday,0.613333807424264,0.38666619257573603
2023-12-12,W,556451,378617,935068,935068,0,0.0,2023,12,December,Q4,Tuesday,Weekday,0.5950914799779268,0.4049085200220733
2023-12-13,W,559461,378896,938357,938357,0,0.0,2023,12,December,Q4,Wednesday,Weekday,0.596213381474215,0.40378661852578496
2023-12-14,W,558905,384778,943683,943683,0,0.0,2023,12,December,Q4,Thursday,Weekday,0.5922592650286166,0.4077407349713834
2023-12-15,W,535654,351722,887376,887376,0,0.0,2023,12,December,Q4,Friday,Weekday,0.6036381421178847,0.39636185788211536
2023-12-16,A,321951,230799,552750,552750,0,0.0,2023,12,December,Q4,Saturday,Saturday,0.5824531886024423,0.41754681139755767
2023-12-17,U,271335,184885,456220,456220,0,0.0,2023,12,December,Q4,Sunday,Sunday/Holiday,0.59474595589847,0.40525404410153
2023-12-18,W,498940,306545,805485,805485,0,0.0,2023,12,December,Q4,Monday,Weekday,0.6194280464564828,0.38057195354351725
2023-12-19,W,527927,342290,870217,870217,0,0.0,2023,12,December,Q4,Tuesday,Weekday,0.6066613270023454,0.3933386729976546
2023-12-20,W,540890,343581,884471,884471,0,0.0,2023,12,December,Q4,Wednesday,Weekday,0.6115406836402776,0.38845931635972236
2023-12-21,W,519383,325377,844760,844760,0,0.0,2023,12,December,Q4,Thursday,Weekday,0.6148290638761305,0.3851709361238695
2023-12-22,W,418720,267301,686021,686021,0,0.0,2023,12,December,Q4,Friday,Weekday,0.6103603242466339,0.38963967575336617
2023-12-23,A,341975,206358,548333,548333,0,0.0,2023,12,December,Q4,Saturday,Saturday,0.6236629931082025,0.3763370068917975
2023-12-24,U,247277,141693,388970,388970,0,0.0,2023,12,December,Q4,Sunday,Sunday/Holiday,0.6357225492968609,0.36427745070313905
2023-12-25,U,145433,80206,225639,225639,0,0.0,2023,12,December,Q4,Monday,Sunday/Holiday,0.6445383998333621,0.35546160016663786
2023-12-26,W,360458,208665,569123,569123,0,0.0,2023,12,December,Q4,Tuesday,Weekday,0.633356936901162,0.36664306309883804
2023-12-27,W,403147,252136,655283,655283,0,0.0,2023,12,December,Q4,Wednesday,Weekday,0.6152257879420037,0.38477421205799633
2023-12-28,W,392855,253397,646252,646252,0,0.0,2023,12,December,Q4,Thursday,Weekday,0.6078975384215446,0.39210246157845546
2023-12-29,W,415822,261610,677432,677432,0,0.0,2023,12,December,Q4,Friday,Weekday,0.6138210181981365,0.3861789818018635
2023-12-30,A,340207,212901,553108,553108,0,0.0,2023,12,December,Q4,Saturday,Saturday,0.6150824070525105,0.38491759294748945
2023-12-31,U,250204,187144,437348,437348,0,0.0,2023,12,December,Q4,Sunday,Sunday/Holiday,0.5720936188115643,0.42790638118843577
2024-01-01,U,205964,152767,358731,358731,0,0.0,2024,1,January,Q1,Monday,Sunday/Holiday,0.5741460871795301,0.4258539128204699
2024-01-02,W,417384,278216,695600,695600,0,0.0,2024,1,January,Q1,Tuesday,Weekday,0.6000345025876941,0.3999654974123059
2024-01-03,W,451613,307037,758650,758650,0,0.0,2024,1,January,Q1,Wednesday,Weekday,0.5952850458050485,0.40471495419495157
2024-01-04,W,460277,317437,777714,777714,0,0.0,2024,1,January,Q1,Thursday,Weekday,0.5918332446117724,0.40816675538822755
2024-01-05,W,445488,280897,726385,726385,0,0.0,2024,1,January,Q1,Friday,Weekday,0.6132946027244506,0.3867053972755495
2024-01-06,A,308872,196983,505855,505855,0,0.0,2024,1,January,Q1,Saturday,Saturday,0.6105939449051606,0.38940605509483944
2024-01-07,U,249187,152158,401345,401345,0,0.0,2024,1,January,Q1,Sunday,Sunday/Holiday,0.6208797917004074,0.37912020829959264
2024-01-08,W,517198,326817,844015,844015,0,0.0,2024,1,January,Q1,Monday,Weekday,0.6127829481703524,0.38721705182964755
2024-01-09,W,478685,330005,808690,808690,0,0.0,2024,1,January,Q1,Tuesday,Weekday,0.5919264489482992,0.4080735510517009
2024-01-10,W,548560,369768,918328,918328,0,0.0,2024,1,January,Q1,Wednesday,Weekday,0.5973464818670453,0.4026535181329547
2024-01-11,W,552911,377922,930833,930833,0,0.0,2024,1,January,Q1,Thursday,Weekday,0.5939959154864514,0.40600408451354864
2024-01-12,W,368347,239249,607596,607596,0,0.0,2024,1,January,Q1,Friday,Weekday,0.606236709919091,0.39376329008090905
2024-01-13,A,286037,183824,469861,469861,0,0.0,2024,1,January,Q1,Saturday,Saturday,0.6087694020146384,0.39123059798536164
2024-01-14,U,146724,93057,239781,239781,0,0.0,2024,1,January,Q1,Sunday,Sunday/Holiday,0.6119083663843257,0.3880916336156743
2024-01-15,W,206791,127069,333860,333860,0,0.0,2024,1,January,Q1,Monday,Weekday,0.6193943569160726,0.3806056430839274
2024-01-16,W,280514,185903,466417,466417,0,0.0,2024,1,January,Q1,Tuesday,Weekday,0.6014231899780669,0.3985768100219332
2024-01-17,W,466850,322741,789591,789591,0,0.0,2024,1,January,Q1,Wednesday,Weekday,0.5912554727700797,0.4087445272299203
2024-01-18,W,521058,362414,883472,883472,0,0.0,2024,1,January,Q1,Thursday,Weekday,0.5897843961098936,0.4102156038901063
2024-01-19,W,462986,293650,756636,756636,0,0.0,2024,1,January,Q1,Friday,Weekday,0.6119005704195941,0.3880994295804059
2024-01-20,A,301556,191705,493261,493261,0,0.0,2024,1,January,Q1,Saturday,Saturday,0.6113517995543941,0.3886482004456059
2024-01-21,U,227288,147028,374316,374316,0,0.0,2024,1,January,Q1,Sunday,Sunday/Holiday,0.6072088823347118,0.3927911176652881
2024-01-22,W,518106,336751,854857,854857,0,0.0,2024,1,January,Q1,Monday,Weekday,0.606073296469468,0.393926703530532
2024-01-23,W,521585,369664,891249,891249,0,0.0,2024,1,January,Q1,Tuesday,Weekday,0.5852292681394313,0.41477073186056873
2024-01-24,W,549204,389714,938918,938918,0,0.0,2024,1,January,Q1,Wednesday,Weekday,0.5849328695370629,0.41506713046293714
2024-01-25,W,554313,390971,945284,945284,0,0.0,2024,1,January,Q1,Thursday,Weekday,0.5863983733988939,0.4136016266011061
2024-01-26,W,534739,329826,864565,864565,0,0.0,2024,1,January,Q1,Friday,Weekday,0.6185064165216033,0.3814935834783966
2024-01-27,A,349068,222033,571101,571101,0,0.0,2024,1,January,Q1,Saturday,Saturday,0.6112193815104509,0.38878061848954915
2024-01-28,U,255458,158081,413539,413539,0,0.0,2024,1,January,Q1,Sunday,Sunday/Holiday,0.617736174822689,0.38226382517731095
2024-01-29,W,545769,340556,886325,886325,0,0.0,2024,1,January,Q1,Monday,Weekday,0.6157662257072745,0.3842337742927256
2024-01-30,W,571297,388718,960015,960015,0,0.0,2024,1,January,Q1,Tuesday,Weekday,0.5950917433581767,0.4049082566418233
2024-01-31,W,579236,389322,968558,968558,0,0.0,2024,1,January,Q1,Wednesday,Weekday,0.5980395598405052,0.40196044015949484
2024-02-01,W,601932,393012,994944,994944,0,0.0,2024,2,February,Q1,Thursday,Weekday,0.6049908336549594,0.3950091663450405
2024-02-02,W,558905,329307,888212,888212,0,0.0,2024,2,February,Q1,Friday,Weekday,0.6292472968165258,0.3707527031834742
2024-02-03,A,372165,230410,602575,602575,0,0.0,2024,2,February,Q1,Saturday,Saturday,0.6176243621126001,0.3823756378873999
2024-02-04,U,274654,168339,442993,442993,0,0.0,2024,2,February,Q1,Sunday,Sunday/Holiday,0.619996252762459,0.380003747237541
2024-02-05,W,558625,339256,897881,897881,0,0.0,2024,2,February,Q1,Monday,Weekday,0.6221592839140153,0.3778407160859847
2024-02-06,W,595983,390513,986496,986496,0,0.0,2024,2,February,Q1,Tuesday,Weekday,0.6041413244453094,0.39585867555469056
2024-02-07,W,595233,389227,984460,984460,0,0.0,2024,2,February,Q1,Wednesday,Weekday,0.6046289336285883,0.39537106637141173
2024-02-08,W,584729,391355,976084,976084,0,0.0,2024,2,February,Q1,Thursday,Weekday,0.5990560238667983,0.40094397613320165
2024-02-09,W,515769,333453,849222,849222,0,0.0,2024,2,February,Q1,Friday,Weekday,0.6073429562587874,0.3926570437412125
2024-02-10,A,373420,231891,605311,605311,0,0.0,2024,2,February,Q1,Saturday,Saturday,0.6169060202110981,0.3830939797889019
2024-02-11,U,277432,165836,443268,443268,0,0.0,2024,2,February,Q1,Sunday,Sunday/Holiday,0.6258787009213388,0.3741212990786612
2024-02-12,W,534181,325070,859251,859251,0,0.0,2024,2,February,Q1,Monday,Weekday,0.6216821394447024,0.3783178605552976
2024-02-13,W,598961,395880,994841,994841,0,0.0,2024,2,February,Q1,Tuesday,Weekday,0.6020670639830887,0.39793293601691127
2024-02-14,W,595347,397294,992641,992641,0,0.0,2024,2,February,Q1,Wednesday,Weekday,0.5997606385390085,0.4002393614609914
2024-02-15,W,568392,387472,955864,955864,0,0.0,2024,2,February,Q1,Thursday,Weekday,0.5946368939514408,0.4053631060485592
2024-02-16,W,533701,325332,859033,859033,0,0.0,2024,2,February,Q1,Friday,Weekday,0.6212811382100571,0.37871886178994285
2024-02-17,A,340993,224306,565299,565299,0,0.0,2024,2,February,Q1,Saturday,Saturday,0.6032082137063749,0.39679178629362516
2024-02-18,U,280002,189881,469883,469883,0,0.0,2024,2,February,Q1,Sunday,Sunday/Holiday,0.5958972765560788,0.4041027234439211
2024-02-19,W,417871,271357,689228,689228,0,0.0,2024,2,February,Q1,Monday,Weekday,0.6062884850876633,0.3937115149123367
2024-02-20,W,591252,389327,980579,980579,0,0.0,2024,2,February,Q1,Tuesday,Weekday,0.6029621274777452,0.3970378725222547
2024-02-21,W,600241,395915,996156,996156,0,0.0,2024,2,February,Q1,Wednesday,Weekday,0.6025572299920896,0.3974427700079104
2024-02-22,W,587867,396466,984333,984333,0,0.0,2024,2,February,Q1,Thursday,Weekday,0.5972237037669162,0.4027762962330837
2024-02-23,W,551392,336416,887808,887808,0,0.0,2024,2,February,Q1,Friday,Weekday,0.6210712226066898,0.37892877739331027
2024-02-24,A,345189,225233,570422,570422,0,0.0,2024,2,February,Q1,Saturday,Saturday,0.6051467159401286,0.39485328405987147
2024-02-25,U,280214,175446,455660,455660,0,0.0,2024,2,February,Q1,Sunday,Sunday/Holiday,0.6149629109423693,0.3850370890576307
2024-02-26,W,560355,347691,908046,908046,0,0.0,2024,2,February,Q1,Monday,Weekday,0.6170997945038027,0.38290020549619735
2024-02-27,W,587359,392420,979779,979779,0,0.0,2024,2,February,Q1,Tuesday,Weekday,0.5994811074742366,0.40051889252576345
2024-02-28,W,549028,375242,924270,924270,0,0.0,2024,2,February,Q1,Wednesday,Weekday,0.5940125720839149,0.4059874279160851
2024-02-29,W,577283,386672,963955,963955,0,0.0,2024,2,February,Q1,Thursday,Weekday,0.5988692418214543,0.40113075817854565
2024-03-01,W,569569,335736,905305,905305,0,0.0,2024,3,March,Q1,Friday,Weekday,0.6291459784271599,0.3708540215728401
2024-03-02,A,389713,252550,642263,642263,0,0.0,2024,3,March,Q1,Saturday,Saturday,0.6067810227274496,0.39321897727255034
2024-03-03,U,298601,184885,483486,483486,0,0.0,2024,3,March,Q1,Sunday,Sunday/Holiday,0.6176000959696868,0.3823999040303132
2024-03-04,W,556051,334107,890158,890158,0,0.0,2024,3,March,Q1,Monday,Weekday,0.6246655088197826,0.37533449118021744
2024-03-05,W,570139,383689,953828,953828,0,0.0,2024,3,March,Q1,Tuesday,Weekday,0.5977377472668028,0.40226225273319716
2024-03-06,W,595103,393574,988677,988677,0,0.0,2024,3,March,Q1,Wednesday,Weekday,0.6019185234409216,0.39808147655907844
2024-03-07,W,580398,390865,971263,971263,0,0.0,2024,3,March,Q1,Thursday,Weekday,0.5975703800103577,0.40242961998964233
2024-03-08,W,488443,314783,803226,803226,0,0.0,2024,3,March,Q1,Friday,Weekday,0.6081015803771292,0.39189841962287075
2024-03-09,A,379680,245369,625049,625049,0,0.0,2024,3,March,Q1,Saturday,Saturday,0.6074403766744687,0.3925596233255313
2024-03-10,U,280181,178611,458792,458792,0,0.0,2024,3,March,Q1,Sunday,Sunday/Holiday,0.6106928629967393,0.38930713700326075
2024-03-11,W,567851,351801,919652,919652,0,0.0,2024,3,March,Q1,Monday,Weekday,0.6174629098833037,0.3825370901166963
2024-03-12,W,599389,411314,1010703,1010703,0,0.0,2024,3,March,Q1,Tuesday,Weekday,0.5930416749529783,0.40695832504702173
2024-03-13,W,597287,416180,1013467,1013467,0,0.0,2024,3,March,Q1,Wednesday,Weekday,0.5893502205794564,0.41064977942054354
2024-03-14,W,539322,393348,932670,932670,0,0.0,2024,3,March,Q1,Thursday,Weekday,0.5782559747820772,0.42174402521792276
2024-03-15,W,566639,386514,953153,953153,0,0.0,2024,3,March,Q1,Friday,Weekday,0.5944890274698815,0.4055109725301185
2024-03-16,A,399006,499424,898430,898430,0,0.0,2024,3,March,Q1,Saturday,Saturday,0.44411473347951425,0.5558852665204858
2024-03-17,U,281004,206731,487735,487735,0,0.0,2024,3,March,Q1,Sunday,Sunday/Holiday,0.5761407321598819,0.42385926784011807
2024-03-18,W,535201,346463,881664,881664,0,0.0,2024,3,March,Q1,Monday,Weekday,0.607035106344367,0.392964893655633
2024-03-19,W,583292,396834,980126,980126,0,0.0,2024,3,March,Q1,Tuesday,Weekday,0.5951194030155307,0.4048805969844693
2024-03-20,W,584856,392077,976933,976933,0,0.0,2024,3,March,Q1,Wednesday,Weekday,0.5986654151308227,0.40133458486917734
2024-03-21,W,564484,383735,948219,948219,0,0.0,2024,3,March,Q1,Thursday,Weekday,0.5953097333000077,0.4046902666999923
2024-03-22,W,491011,318712,809723,809723,0,0.0,2024,3,March,Q1,Friday,Weekday,0.6063937914570785,0.39360620854292144
2024-03-23,A,373194,249326,622520,622520,0,0.0,2024,3,March,Q1,Saturday,Saturday,0.5994891730386173,0.4005108269613828
2024-03-24,U,279349,206108,485457,485457,0,0.0,2024,3,March,Q1,Sunday,Sunday/Holiday,0.5754351054779311,0.4245648945220689
2024-03-25,W,474355,319635,793990,793990,0,0.0,2024,3,March,Q1,Monday,Weekday,0.5974319575813297,0.4025680424186703
2024-03-26,W,514563,359360,873923,873923,0,0.0,2024,3,March,Q1,Tuesday,Weekday,0.5887967246542315,0.41120327534576845
2024-03-27,W,515194,364672,879866,879866,0,0.0,2024,3,March,Q1,Wednesday,Weekday,0.5855368885716689,0.41446311142833114
2024-03-28,W,513043,374590,887633,887633,0,0.0,2024,3,March,Q1,Thursday,Weekday,0.5779900026249587,0.42200999737504125
2024-03-29,W,480044,313507,793551,793551,0,0.0,2024,3,March,Q1,Friday,Weekday,0.604931504087324,0.39506849591267607
2024-03-30,A,375490,244072,619562,619562,0,0.0,2024,3,March,Q1,Saturday,Saturday,0.6060571823320345,0.3939428176679654
2024-03-31,U,251600,158867,410467,410467,0,0.0,2024,3,March,Q1,Sunday,Sunday/Holiday,0.6129603597853177,0.3870396402146823
2024-04-01,W,478962,333881,812843,812843,0,0.0,2024,4,April,Q2,Monday,Weekday,0.5892429411337737,0.4107570588662263
2024-04-02,W,570490,393519,964009,964009,0,0.0,2024,4,April,Q2,Tuesday,Weekday,0.5917890808073368,0.4082109191926631
2024-04-03,W,572710,395413,968123,968123,0,0.0,2024,4,April,Q2,Wednesday,Weekday,0.5915673938125631,0.40843260618743693
2024-04-04,W,575373,401414,976787,976787,0,0.0,2024,4,April,Q2,Thursday,Weekday,0.5890465372696402,0.4109534627303598
2024-04-05,W,576732,375602,952334,952334,0,0.0,2024,4,April,Q2,Friday,Weekday,0.605598456003881,0.394401543996119
2024-04-06,A,397658,286304,683962,683962,0,0.0,2024,4,April,Q2,Saturday,Saturday,0.5814036452317526,0.41859635476824736
2024-04-07,U,256839,185460,442299,442299,0,0.0,2024,4,April,Q2,Sunday,Sunday/Holiday,0.5806908900992315,0.4193091099007685
2024-04-08,W,560623,352426,913049,913049,0,0.0,2024,4,April,Q2,Monday,Weekday,0.6140119533562821,0.38598804664371794
2024-04-09,W,593688,400628,994316,994316,0,0.0,2024,4,April,Q2,Tuesday,Weekday,0.5970818130252354,0.40291818697476456
2024-04-10,W,604655,405524,1010179,1010179,0,0.0,2024,4,April,Q2,Wednesday,Weekday,0.5985622350098349,0.4014377649901651
2024-04-11,W,557100,397195,954295,954295,0,0.0,2024,4,April,Q2,Thursday,Weekday,0.5837817446387124,0.41621825536128765
2024-04-12,W,582983,365492,948475,948475,0,0.0,2024,4,April,Q2,Friday,Weekday,0.6146529955981971,0.3853470044018029
2024-04-13,A,412391,281343,693734,693734,0,0.0,2024,4,April,Q2,Saturday,Saturday,0.5944511873426991,0.4055488126573009
2024-04-14,U,327938,210780,538718,538718,0,0.0,2024,4,April,Q2,Sunday,Sunday/Holiday,0.6087377811767938,0.3912622188232062
2024-04-15,W,588349,369259,957608,957608,0,0.0,2024,4,April,Q2,Monday,Weekday,0.6143944077326003,0.3856055922673996
2024-04-16,W,599597,405400,1004997,1004997,0,0.0,2024,4,April,Q2,Tuesday,Weekday,0.5966157112906805,0.4033842887093195
2024-04-17,W,600084,408474,1008558,1008558,0,0.0,2024,4,April,Q2,Wednesday,Weekday,0.5949920579679107,0.4050079420320894
2024-04-18,W,606325,417750,1024075,1024075,0,0.0,2024,4,April,Q2,Thursday,Weekday,0.5920708932451236,0.40792910675487637
2024-04-19,W,591814,383321,975135,975135,0,0.0,2024,4,April,Q2,Friday,Weekday,0.6069046849923344,0.3930953150076656
2024-04-20,A,406861,279746,686607,686607,0,0.0,2024,4,April,Q2,Saturday,Saturday,0.5925675095068941,0.407432490493106
2024-04-21,U,307107,203722,510829,510829,0,0.0,2024,4,April,Q2,Sunday,Sunday/Holiday,0.6011933543318801,0.39880664566811985
2024-04-22,W,576206,353190,929396,929396,0,0.0,2024,4,April,Q2,Monday,Weekday,0.6199789971121029,0.3800210028878971
2024-04-23,W,600004,410045,1010049,1010049,0,0.0,2024,4,April,Q2,Tuesday,Weekday,0.5940345468388167,0.40596545316118327
2024-04-24,W,599179,416815,1015994,1015994,0,0.0,2024,4,April,Q2,Wednesday,Weekday,0.5897465929916909,0.4102534070083091
2024-04-25,W,615343,428724,1044067,1044067,0,0.0,2024,4,April,Q2,Thursday,Weekday,0.5893711802020368,0.4106288197979632
2024-04-26,W,554146,355278,909424,909424,0,0.0,2024,4,April,Q2,Friday,Weekday,0.609337338799064,0.39066266120093596
